route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
8-1,09_8,1582529923-9,MOSSON,1,1,,
8-1,09_8,1582529887-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529924-9,MOSSON,1,1,,
8-1,09_8,1582529965-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529925-9,MOSSON,1,1,,
8-1,09_8,1582529966-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529969-9,MOSSON,1,1,,
8-1,09_8,1582529968-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529970-9,MOSSON,1,1,,
8-1,09_8,1582530024-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529967-9,MOSSON,1,1,,
8-1,09_8,1582529888-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529971-9,MOSSON,1,1,,
8-1,09_8,1582529889-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529890-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529926-9,MOSSON,1,1,,
8-1,09_8,1582529891-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529927-9,MOSSON,1,1,,
8-1,09_8,1582529892-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529928-9,MOSSON,1,1,,
8-1,09_8,1582529972-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529929-9,MOSSON,1,1,,
8-1,09_8,1582529973-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529930-9,MOSSON,1,1,,
8-1,09_8,1582529974-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530023-9,MOSSON,1,1,,
8-1,09_8,1582529976-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529975-9,MOSSON,1,1,,
8-1,09_8,1582529977-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529979-9,MOSSON,1,1,,
8-1,09_8,1582529978-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529931-9,MOSSON,1,1,,
8-1,09_8,1582529893-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529932-9,MOSSON,1,1,,
8-1,09_8,1582529894-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529933-9,MOSSON,1,1,,
8-1,09_8,1582529895-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529934-9,MOSSON,1,1,,
8-1,09_8,1582529896-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529935-9,MOSSON,1,1,,
8-1,09_8,1582529897-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529936-9,MOSSON,1,1,,
8-1,09_8,1582529898-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529980-9,MOSSON,1,1,,
8-1,09_8,1582529899-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529981-9,MOSSON,1,1,,
8-1,09_8,1582529900-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529982-9,MOSSON,1,1,,
8-1,09_8,1582529901-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529902-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529983-9,MOSSON,1,1,,
8-1,09_8,1582529903-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529937-9,MOSSON,1,1,,
8-1,09_8,1582529904-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529938-9,MOSSON,1,1,,
8-1,09_8,1582529984-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529939-9,MOSSON,1,1,,
8-1,09_8,1582529985-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529941-9,MOSSON,1,1,,
8-1,09_8,1582529986-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529942-9,MOSSON,1,1,,
8-1,09_8,1582529987-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529943-9,MOSSON,1,1,,
8-1,09_8,1582529988-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529940-9,MOSSON,1,1,,
8-1,09_8,1582529989-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529944-9,MOSSON,1,1,,
8-1,09_8,1582529990-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529945-9,MOSSON,1,1,,
8-1,09_8,1582529991-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529946-9,MOSSON,1,1,,
8-1,09_8,1582529992-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529947-9,MOSSON,1,1,,
8-1,09_8,1582529906-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529948-9,MOSSON,1,1,,
8-1,09_8,1582530000-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529993-9,MOSSON,1,1,,
8-1,09_8,1582529907-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529949-9,MOSSON,1,1,,
8-1,09_8,1582530004-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530005-9,MOSSON,1,1,,
8-1,09_8,1582530006-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529950-9,MOSSON,1,1,,
8-1,09_8,1582529955-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530001-9,MOSSON,1,1,,
8-1,09_8,1582529908-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529951-9,MOSSON,1,1,,
8-1,09_8,1582530008-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529952-9,MOSSON,1,1,,
8-1,09_8,1582529905-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529956-9,MOSSON,1,1,,
8-1,09_8,1582529996-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530007-9,MOSSON,1,1,,
8-1,09_8,1582529909-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529953-9,MOSSON,1,1,,
8-1,09_8,1582529954-9,MOSSON,1,1,,
8-1,09_8,1582530018-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530009-9,MOSSON,1,1,,
8-1,09_8,1582530002-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529864-9,MOSSON,1,1,,
8-1,09_8,1582529865-9,MOSSON,1,1,,
8-1,09_8,1582529910-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530026-9,MOSSON,1,1,,
8-1,09_8,1582529997-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530003-9,MOSSON,1,1,,
8-1,09_8,1582530017-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530022-9,MOSSON,1,1,,
8-1,09_8,1582529863-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529995-9,MOSSON,1,1,,
8-1,09_8,1582529869-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529866-9,MOSSON,1,1,,
8-1,09_8,1582529998-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529867-9,MOSSON,1,1,,
8-1,09_8,1582530016-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530021-9,MOSSON,1,1,,
8-1,09_8,1582529870-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529994-9,MOSSON,1,1,,
8-1,09_8,1582529871-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529868-9,MOSSON,1,1,,
8-1,09_8,1582530013-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530011-9,MOSSON,1,1,,
8-1,09_8,1582529999-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530020-9,MOSSON,1,1,,
8-1,09_8,1582529872-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530012-9,MOSSON,1,1,,
8-1,09_8,1582530010-9,MOSSON,1,1,,
8-1,09_8,1582530019-9,MOSSON,1,1,,
8-1,09_8,1582530014-9,MOSSON,1,1,,
8-1,09_8,1582530015-9,MOSSON,1,1,,
8-1,10_1,1582550756-10,MOSSON,1,1,,
8-1,10_1,1582550459-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550749-10,MOSSON,1,1,,
8-1,10_1,1582550757-10,MOSSON,1,1,,
8-1,10_1,1582550420-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550759-10,MOSSON,1,1,,
8-1,10_1,1582550417-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550761-10,MOSSON,1,1,,
8-1,10_1,1582550418-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550460-10,MOSSON,1,1,,
8-1,10_1,1582550413-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550746-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550412-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550763-10,MOSSON,1,1,,
8-1,10_1,1582550419-10,MOSSON,1,1,,
8-1,10_1,1582550760-10,MOSSON,1,1,,
8-1,10_1,1582550458-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550462-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550463-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550755-10,MOSSON,1,1,,
8-1,10_1,1582550464-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550415-10,MOSSON,1,1,,
8-1,10_1,1582550664-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550461-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550729-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550801-10,MOSSON,1,1,,
8-1,10_1,1582550414-10,MOSSON,1,1,,
8-1,10_1,1582550465-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550758-10,MOSSON,1,1,,
8-1,10_1,1582550466-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550411-10,MOSSON,1,1,,
8-1,10_1,1582550803-10,MOSSON,1,1,,
8-1,10_1,1582550723-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550476-10,MOSSON,1,1,,
8-1,10_1,1582550665-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550467-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550478-10,MOSSON,1,1,,
8-1,10_1,1582550762-10,MOSSON,1,1,,
8-1,10_1,1582550468-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550479-10,MOSSON,1,1,,
8-1,10_1,1582550804-10,MOSSON,1,1,,
8-1,10_1,1582550727-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550480-10,MOSSON,1,1,,
8-1,10_1,1582550738-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550477-10,MOSSON,1,1,,
8-1,10_1,1582550469-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550730-10,MOSSON,1,1,,
8-1,10_1,1582550593-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550481-10,MOSSON,1,1,,
8-1,10_1,1582550594-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550482-10,MOSSON,1,1,,
8-1,10_1,1582550595-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550483-10,MOSSON,1,1,,
8-1,10_1,1582550596-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550704-10,MOSSON,1,1,,
8-1,10_1,1582550597-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550666-10,MOSSON,1,1,,
8-1,10_1,1582550598-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550484-10,MOSSON,1,1,,
8-1,10_1,1582550684-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550485-10,MOSSON,1,1,,
8-1,10_1,1582550599-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550705-10,MOSSON,1,1,,
8-1,10_1,1582550486-10,MOSSON,1,1,,
8-1,10_1,1582550708-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550487-10,MOSSON,1,1,,
8-1,10_1,1582550735-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550488-10,MOSSON,1,1,,
8-1,10_1,1582550600-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550489-10,MOSSON,1,1,,
8-1,10_1,1582550601-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550490-10,MOSSON,1,1,,
8-1,10_1,1582550602-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550491-10,MOSSON,1,1,,
8-1,10_1,1582550706-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550737-10,MOSSON,1,1,,
8-1,10_1,1582550492-10,MOSSON,1,1,,
8-1,10_1,1582550603-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550681-10,MOSSON,1,1,,
8-1,10_1,1582550604-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550493-10,MOSSON,1,1,,
8-1,10_1,1582550605-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550494-10,MOSSON,1,1,,
8-1,10_1,1582550606-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550709-10,MOSSON,1,1,,
8-1,10_1,1582550707-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550736-10,MOSSON,1,1,,
8-1,10_1,1582550607-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550495-10,MOSSON,1,1,,
8-1,10_1,1582550608-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550496-10,MOSSON,1,1,,
8-1,10_1,1582550609-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550497-10,MOSSON,1,1,,
8-1,10_1,1582550610-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550498-10,MOSSON,1,1,,
8-1,10_1,1582550611-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550499-10,MOSSON,1,1,,
8-1,10_1,1582550612-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550711-10,MOSSON,1,1,,
8-1,10_1,1582550685-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550500-10,MOSSON,1,1,,
8-1,10_1,1582550614-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550501-10,MOSSON,1,1,,
8-1,10_1,1582550615-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550710-10,MOSSON,1,1,,
8-1,10_1,1582550616-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550502-10,MOSSON,1,1,,
8-1,10_1,1582550613-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550503-10,MOSSON,1,1,,
8-1,10_1,1582550617-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550504-10,MOSSON,1,1,,
8-1,10_1,1582550618-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550505-10,MOSSON,1,1,,
8-1,10_1,1582550619-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550506-10,MOSSON,1,1,,
8-1,10_1,1582550620-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550683-10,MOSSON,1,1,,
8-1,10_1,1582550621-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550686-10,MOSSON,1,1,,
8-1,10_1,1582550622-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550507-10,MOSSON,1,1,,
8-1,10_1,1582550623-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550508-10,MOSSON,1,1,,
8-1,10_1,1582550624-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550509-10,MOSSON,1,1,,
8-1,10_1,1582550626-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550510-10,MOSSON,1,1,,
8-1,10_1,1582550627-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550512-10,MOSSON,1,1,,
8-1,10_1,1582550628-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550513-10,MOSSON,1,1,,
8-1,10_1,1582550625-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550514-10,MOSSON,1,1,,
8-1,10_1,1582550629-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550511-10,MOSSON,1,1,,
8-1,10_1,1582550687-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550515-10,MOSSON,1,1,,
8-1,10_1,1582550688-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550516-10,MOSSON,1,1,,
8-1,10_1,1582550630-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550517-10,MOSSON,1,1,,
8-1,10_1,1582550631-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550518-10,MOSSON,1,1,,
8-1,10_1,1582550632-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550519-10,MOSSON,1,1,,
8-1,10_1,1582550633-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550520-10,MOSSON,1,1,,
8-1,10_1,1582550692-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550521-10,MOSSON,1,1,,
8-1,10_1,1582550470-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550522-10,MOSSON,1,1,,
8-1,10_1,1582550712-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550689-10,MOSSON,1,1,,
8-1,10_1,1582550471-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550690-10,MOSSON,1,1,,
8-1,10_1,1582550675-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550523-10,MOSSON,1,1,,
8-1,10_1,1582550472-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550682-10,MOSSON,1,1,,
8-1,10_1,1582550473-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550524-10,MOSSON,1,1,,
8-1,10_1,1582550474-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550525-10,MOSSON,1,1,,
8-1,10_1,1582550475-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550693-10,MOSSON,1,1,,
8-1,10_1,1582550668-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550526-10,MOSSON,1,1,,
8-1,10_1,1582550669-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550527-10,MOSSON,1,1,,
8-1,10_1,1582550694-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550713-10,MOSSON,1,1,,
8-1,10_1,1582550634-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550716-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550750-10,MOSSON,1,1,,
8-1,10_1,1582550635-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550528-10,MOSSON,1,1,,
8-1,10_1,1582550636-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550529-10,MOSSON,1,1,,
8-1,10_1,1582550637-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550530-10,MOSSON,1,1,,
8-1,10_1,1582550638-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550531-10,MOSSON,1,1,,
8-1,10_1,1582550639-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550640-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550532-10,MOSSON,1,1,,
8-1,10_1,1582550641-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550533-10,MOSSON,1,1,,
8-1,10_1,1582550643-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550691-10,MOSSON,1,1,,
8-1,10_1,1582550644-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550534-10,MOSSON,1,1,,
8-1,10_1,1582550645-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550714-10,MOSSON,1,1,,
8-1,10_1,1582550642-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550535-10,MOSSON,1,1,,
8-1,10_1,1582550646-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550536-10,MOSSON,1,1,,
8-1,10_1,1582550717-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550537-10,MOSSON,1,1,,
8-1,10_1,1582550648-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550538-10,MOSSON,1,1,,
8-1,10_1,1582550649-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550539-10,MOSSON,1,1,,
8-1,10_1,1582550650-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550540-10,MOSSON,1,1,,
8-1,10_1,1582550695-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550541-10,MOSSON,1,1,,
8-1,10_1,1582550647-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550542-10,MOSSON,1,1,,
8-1,10_1,1582550670-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550543-10,MOSSON,1,1,,
8-1,10_1,1582550651-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550544-10,MOSSON,1,1,,
8-1,10_1,1582550715-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550546-10,MOSSON,1,1,,
8-1,10_1,1582550652-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550547-10,MOSSON,1,1,,
8-1,10_1,1582550653-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550718-10,MOSSON,1,1,,
8-1,10_1,1582550654-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550548-10,MOSSON,1,1,,
8-1,10_1,1582550655-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550545-10,MOSSON,1,1,,
8-1,10_1,1582550656-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550549-10,MOSSON,1,1,,
8-1,10_1,1582550657-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550696-10,MOSSON,1,1,,
8-1,10_1,1582550658-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550550-10,MOSSON,1,1,,
8-1,10_1,1582550659-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550551-10,MOSSON,1,1,,
8-1,10_1,1582550747-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550552-10,MOSSON,1,1,,
8-1,10_1,1582550661-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550719-10,MOSSON,1,1,,
8-1,10_1,1582550662-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550553-10,MOSSON,1,1,,
8-1,10_1,1582550663-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550554-10,MOSSON,1,1,,
8-1,10_1,1582550660-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550555-10,MOSSON,1,1,,
8-1,10_1,1582550720-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550556-10,MOSSON,1,1,,
8-1,10_1,1582550667-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550557-10,MOSSON,1,1,,
8-1,10_1,1582550671-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550558-10,MOSSON,1,1,,
8-1,10_1,1582550672-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550559-10,MOSSON,1,1,,
8-1,10_1,1582550697-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550560-10,MOSSON,1,1,,
8-1,10_1,1582550673-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550561-10,MOSSON,1,1,,
8-1,10_1,1582550698-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550562-10,MOSSON,1,1,,
8-1,10_1,1582550674-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550563-10,MOSSON,1,1,,
8-1,10_1,1582550676-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550564-10,MOSSON,1,1,,
8-1,10_1,1582550677-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550721-10,MOSSON,1,1,,
8-1,10_1,1582550722-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550565-10,MOSSON,1,1,,
8-1,10_1,1582550584-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550566-10,MOSSON,1,1,,
8-1,10_1,1582550585-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550567-10,MOSSON,1,1,,
8-1,10_1,1582550586-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550699-10,MOSSON,1,1,,
8-1,10_1,1582550583-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550700-10,MOSSON,1,1,,
8-1,10_1,1582550587-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550568-10,MOSSON,1,1,,
8-1,10_1,1582550588-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550569-10,MOSSON,1,1,,
8-1,10_1,1582550589-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550570-10,MOSSON,1,1,,
8-1,10_1,1582550590-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550571-10,MOSSON,1,1,,
8-1,10_1,1582550702-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550724-10,MOSSON,1,1,,
8-1,10_1,1582550591-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550572-10,MOSSON,1,1,,
8-1,10_1,1582550725-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550573-10,MOSSON,1,1,,
8-1,10_1,1582550592-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550574-10,MOSSON,1,1,,
8-1,10_1,1582550454-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550575-10,MOSSON,1,1,,
8-1,10_1,1582550678-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550576-10,MOSSON,1,1,,
8-1,10_1,1582550455-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550577-10,MOSSON,1,1,,
8-1,10_1,1582550578-10,MOSSON,1,1,,
8-1,10_1,1582550456-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550580-10,MOSSON,1,1,,
8-1,10_1,1582550416-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550703-10,MOSSON,1,1,,
8-1,10_1,1582550581-10,MOSSON,1,1,,
8-1,10_1,1582550680-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550726-10,MOSSON,1,1,,
8-1,10_1,1582550422-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550582-10,MOSSON,1,1,,
8-1,10_1,1582550748-10,MOSSON,1,1,,
8-1,10_1,1582550423-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550579-10,MOSSON,1,1,,
8-1,10_1,1582550421-10,MOSSON,1,1,,
8-1,10_1,1582550424-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550432-10,MOSSON,1,1,,
8-1,10_1,1582550679-10,MOSSON,1,1,,
8-1,10_1,1582550425-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550433-10,MOSSON,1,1,,
8-1,10_1,1582550426-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550457-10,MOSSON,1,1,,
8-1,10_1,1582550453-10,MOSSON,1,1,,
8-1,10_1,1582550427-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550434-10,MOSSON,1,1,,
8-1,10_1,1582550428-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550435-10,MOSSON,1,1,,
8-1,10_1,1582550752-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550436-10,MOSSON,1,1,,
8-1,10_1,1582550429-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550437-10,MOSSON,1,1,,
8-1,10_1,1582550430-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550438-10,MOSSON,1,1,,
8-1,10_1,1582550751-10,MOSSON,1,1,,
8-1,10_1,1582550431-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550439-10,MOSSON,1,1,,
8-1,10_1,1582550446-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550745-10,MOSSON,1,1,,
8-1,10_1,1582550753-10,MOSSON,1,1,,
8-1,10_1,1582550447-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550440-10,MOSSON,1,1,,
8-1,10_1,1582550744-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550441-10,MOSSON,1,1,,
8-1,10_1,1582550448-10,PLACE DE FRANCE,1,0,,
8-1,10_1,1582550442-10,MOSSON,1,1,,
